id	pr_analyte_id	pr_analyte_num	pr_bset_id	pr_lua_id	pr_pool_id	pr_gene_id	pr_gene_symbol	pr_gene_title	pr_is_bing	pr_is_inf	pr_is_lmark	pr_model_id
200958_s_at	-666	-666	-666	-666	-666	6386	SDCBP	syndecan binding protein (syntenin)	-666	-666	N	mlr12k_epsilon5253_978
218427_at	-666	-666	-666	-666	-666	10807	SDCCAG3	serologically defined colon cancer antigen 3	-666	-666	N	mlr12k_epsilon5253_978
203090_at	-666	-666	-666	-666	-666	6388	SDF2	stromal cell-derived factor 2	-666	-666	N	mlr12k_epsilon5253_978
218681_s_at	-666	-666	-666	-666	-666	23753	SDF2L1	stromal cell-derived factor 2-like 1	-666	-666	N	mlr12k_epsilon5253_978
217855_x_at	-666	-666	-666	-666	-666	51150	SDF4	stromal cell derived factor 4	-666	-666	N	mlr12k_epsilon5253_978
221972_s_at	-666	-666	-666	-666	-666	51150	SDF4	stromal cell derived factor 4	-666	-666	N	mlr12k_epsilon5253_978
201093_x_at	-666	-666	-666	-666	-666	6389	SDHA	"succinate dehydrogenase complex, subunit A, flavoprotein (Fp)"	-666	-666	N	mlr12k_epsilon5253_978
221855_at	-666	-666	-666	-666	-666	644096	SDHAF1	succinate dehydrogenase complex assembly factor 1	-666	-666	N	mlr12k_epsilon5253_978
44669_at	-666	-666	-666	-666	-666	644096	SDHAF1	succinate dehydrogenase complex assembly factor 1	-666	-666	N	mlr12k_epsilon5253_978
222021_x_at	-666	-666	-666	-666	-666	255812	SDHAP1	"succinate dehydrogenase complex, subunit A, flavoprotein pseudogene 1"	-666	-666	N	mlr12k_epsilon5253_978
214166_at	-666	-666	-666	-666	-666	6390	SDHB	"succinate dehydrogenase complex, subunit B, iron sulfur (Ip)"	-666	-666	N	mlr12k_epsilon5253_978
202004_x_at	-666	-666	-666	-666	-666	6391	SDHC	"succinate dehydrogenase complex, subunit C, integral membrane protein, 15kDa"	-666	-666	N	mlr12k_epsilon5253_978
210131_x_at	-666	-666	-666	-666	-666	6391	SDHC	"succinate dehydrogenase complex, subunit C, integral membrane protein, 15kDa"	-666	-666	N	mlr12k_epsilon5253_978
215088_s_at	-666	-666	-666	-666	-666	6391	SDHC	"succinate dehydrogenase complex, subunit C, integral membrane protein, 15kDa"	-666	-666	N	mlr12k_epsilon5253_978
216591_s_at	-666	-666	-666	-666	-666	6391	SDHC	"succinate dehydrogenase complex, subunit C, integral membrane protein, 15kDa"	-666	-666	N	mlr12k_epsilon5253_978
202026_at	-666	-666	-666	-666	-666	6392	SDHD	"succinate dehydrogenase complex, subunit D, integral membrane protein"	-666	-666	N	mlr12k_epsilon5253_978
215652_at	-666	-666	-666	-666	-666	6392	SDHD	"succinate dehydrogenase complex, subunit D, integral membrane protein"	-666	-666	N	mlr12k_epsilon5253_978
220628_s_at	-666	-666	-666	-666	-666	54549	SDK2	sidekick homolog 2 (chicken)	-666	-666	N	mlr12k_epsilon5253_978
218711_s_at	-666	-666	-666	-666	-666	8436	SDPR	serum deprivation response	-666	-666	N	mlr12k_epsilon5253_978
213398_s_at	-666	-666	-666	-666	-666	56948	SDR39U1	"short chain dehydrogenase/reductase family 39U, member 1"	-666	-666	N	mlr12k_epsilon5253_978
205695_at	-666	-666	-666	-666	-666	10993	SDS	serine dehydratase	-666	-666	N	mlr12k_epsilon5253_978
201290_at	-666	-666	-666	-666	-666	23478	SEC11A	SEC11 homolog A (S. cerevisiae)	-666	-666	N	mlr12k_epsilon5253_978
216274_s_at	-666	-666	-666	-666	-666	23478	SEC11A	SEC11 homolog A (S. cerevisiae)	-666	-666	N	mlr12k_epsilon5253_978
207707_s_at	-666	-666	-666	-666	-666	6396	SEC13	SEC13 homolog (S. cerevisiae)	-666	-666	N	mlr12k_epsilon5253_978
202082_s_at	-666	-666	-666	-666	-666	6397	SEC14L1	SEC14-like 1 (S. cerevisiae)	-666	-666	N	mlr12k_epsilon5253_978
202083_s_at	-666	-666	-666	-666	-666	6397	SEC14L1	SEC14-like 1 (S. cerevisiae)	-666	-666	N	mlr12k_epsilon5253_978
202084_s_at	-666	-666	-666	-666	-666	6397	SEC14L1	SEC14-like 1 (S. cerevisiae)	-666	-666	N	mlr12k_epsilon5253_978
204541_at	-666	-666	-666	-666	-666	23541	SEC14L2	SEC14-like 2 (S. cerevisiae)	-666	-666	N	mlr12k_epsilon5253_978
216346_at	-666	-666	-666	-666	-666	266629	SEC14L3	SEC14-like 3 (S. cerevisiae)	-666	-666	N	mlr12k_epsilon5253_978
216402_at	-666	-666	-666	-666	-666	284904	SEC14L4	SEC14-like 4 (S. cerevisiae)	-666	-666	N	mlr12k_epsilon5253_978
210169_at	-666	-666	-666	-666	-666	9717	SEC14L5	SEC14-like 5 (S. cerevisiae)	-666	-666	N	mlr12k_epsilon5253_978
215696_s_at	-666	-666	-666	-666	-666	9919	SEC16A	SEC16 homolog A (S. cerevisiae)	-666	-666	N	mlr12k_epsilon5253_978
218703_at	-666	-666	-666	-666	-666	26984	SEC22A	SEC22 vesicle trafficking protein homolog A (S. cerevisiae)	-666	-666	N	mlr12k_epsilon5253_978
209206_at	-666	-666	-666	-666	-666	9554	SEC22B	SEC22 vesicle trafficking protein homolog B (S. cerevisiae) (gene/pseudogene)	-666	-666	N	mlr12k_epsilon5253_978
209207_s_at	-666	-666	-666	-666	-666	9554	SEC22B	SEC22 vesicle trafficking protein homolog B (S. cerevisiae) (gene/pseudogene)	-666	-666	N	mlr12k_epsilon5253_978
214257_s_at	-666	-666	-666	-666	-666	9554	SEC22B	SEC22 vesicle trafficking protein homolog B (S. cerevisiae) (gene/pseudogene)	-666	-666	N	mlr12k_epsilon5253_978
204344_s_at	-666	-666	-666	-666	-666	10484	SEC23A	Sec23 homolog A (S. cerevisiae)	-666	-666	N	mlr12k_epsilon5253_978
212887_at	-666	-666	-666	-666	-666	10484	SEC23A	Sec23 homolog A (S. cerevisiae)	-666	-666	N	mlr12k_epsilon5253_978
201582_at	-666	-666	-666	-666	-666	10483	SEC23B	Sec23 homolog B (S. cerevisiae)	-666	-666	N	mlr12k_epsilon5253_978
201583_s_at	-666	-666	-666	-666	-666	10483	SEC23B	Sec23 homolog B (S. cerevisiae)	-666	-666	N	mlr12k_epsilon5253_978
210293_s_at	-666	-666	-666	-666	-666	10483	SEC23B	Sec23 homolog B (S. cerevisiae)	-666	-666	N	mlr12k_epsilon5253_978
209175_at	-666	-666	-666	-666	-666	11196	SEC23IP	SEC23 interacting protein	-666	-666	N	mlr12k_epsilon5253_978
209176_at	-666	-666	-666	-666	-666	11196	SEC23IP	SEC23 interacting protein	-666	-666	N	mlr12k_epsilon5253_978
216392_s_at	-666	-666	-666	-666	-666	11196	SEC23IP	SEC23 interacting protein	-666	-666	N	mlr12k_epsilon5253_978
212900_at	-666	-666	-666	-666	-666	10802	SEC24A	"SEC24 family, member A (S. cerevisiae)"	-666	-666	N	mlr12k_epsilon5253_978
212902_at	-666	-666	-666	-666	-666	10802	SEC24A	"SEC24 family, member A (S. cerevisiae)"	-666	-666	N	mlr12k_epsilon5253_978
202798_at	-666	-666	-666	-666	-666	10427	SEC24B	"SEC24 family, member B (S. cerevisiae)"	-666	-666	N	mlr12k_epsilon5253_978
202361_at	-666	-666	-666	-666	-666	9632	SEC24C	"SEC24 family, member C (S. cerevisiae)"	-666	-666	N	mlr12k_epsilon5253_978
202375_at	-666	-666	-666	-666	-666	9871	SEC24D	"SEC24 family, member D (S. cerevisiae)"	-666	-666	N	mlr12k_epsilon5253_978
215209_at	-666	-666	-666	-666	-666	9871	SEC24D	"SEC24 family, member D (S. cerevisiae)"	-666	-666	N	mlr12k_epsilon5253_978
215641_at	-666	-666	-666	-666	-666	9871	SEC24D	"SEC24 family, member D (S. cerevisiae)"	-666	-666	N	mlr12k_epsilon5253_978
200945_s_at	-666	-666	-666	-666	-666	22872	SEC31A	SEC31 homolog A (S. cerevisiae)	-666	-666	N	mlr12k_epsilon5253_978
210616_s_at	-666	-666	-666	-666	-666	22872	SEC31A	SEC31 homolog A (S. cerevisiae)	-666	-666	N	mlr12k_epsilon5253_978
209889_at	-666	-666	-666	-666	-666	25956	SEC31B	SEC31 homolog B (S. cerevisiae)	-666	-666	N	mlr12k_epsilon5253_978
217716_s_at	-666	-666	-666	-666	-666	29927	SEC61A1	Sec61 alpha 1 subunit (S. cerevisiae)	-666	-666	N	mlr12k_epsilon5253_978
219499_at	-666	-666	-666	-666	-666	55176	SEC61A2	Sec61 alpha 2 subunit (S. cerevisiae)	-666	-666	N	mlr12k_epsilon5253_978
203133_at	-666	-666	-666	-666	-666	10952	SEC61B	Sec61 beta subunit	-666	-666	N	mlr12k_epsilon5253_978
203484_at	-666	-666	-666	-666	-666	23480	SEC61G	Sec61 gamma subunit	-666	-666	N	mlr12k_epsilon5253_978
208942_s_at	-666	-666	-666	-666	-666	7095	SEC62	SEC62 homolog (S. cerevisiae)	-666	-666	N	mlr12k_epsilon5253_978
208943_s_at	-666	-666	-666	-666	-666	7095	SEC62	SEC62 homolog (S. cerevisiae)	-666	-666	N	mlr12k_epsilon5253_978
201914_s_at	-666	-666	-666	-666	-666	11231	SEC63	SEC63 homolog (S. cerevisiae)	-666	-666	N	mlr12k_epsilon5253_978
201915_at	-666	-666	-666	-666	-666	11231	SEC63	SEC63 homolog (S. cerevisiae)	-666	-666	N	mlr12k_epsilon5253_978
201916_s_at	-666	-666	-666	-666	-666	11231	SEC63	SEC63 homolog (S. cerevisiae)	-666	-666	N	mlr12k_epsilon5253_978
218265_at	-666	-666	-666	-666	-666	79048	SECISBP2	SECIS binding protein 2	-666	-666	N	mlr12k_epsilon5253_978
212450_at	-666	-666	-666	-666	-666	9728	SECISBP2L	SECIS binding protein 2-like	-666	-666	N	mlr12k_epsilon5253_978
212451_at	-666	-666	-666	-666	-666	9728	SECISBP2L	SECIS binding protein 2-like	-666	-666	N	mlr12k_epsilon5253_978
213716_s_at	-666	-666	-666	-666	-666	6398	SECTM1	secreted and transmembrane 1	-666	-666	N	mlr12k_epsilon5253_978
221931_s_at	-666	-666	-666	-666	-666	81929	SEH1L	SEH1-like (S. cerevisiae)	-666	-666	N	mlr12k_epsilon5253_978
202061_s_at	-666	-666	-666	-666	-666	6400	SEL1L	sel-1 suppressor of lin-12-like (C. elegans)	-666	-666	N	mlr12k_epsilon5253_978
202062_s_at	-666	-666	-666	-666	-666	6400	SEL1L	sel-1 suppressor of lin-12-like (C. elegans)	-666	-666	N	mlr12k_epsilon5253_978
202063_s_at	-666	-666	-666	-666	-666	6400	SEL1L	sel-1 suppressor of lin-12-like (C. elegans)	-666	-666	N	mlr12k_epsilon5253_978
202064_s_at	-666	-666	-666	-666	-666	6400	SEL1L	sel-1 suppressor of lin-12-like (C. elegans)	-666	-666	N	mlr12k_epsilon5253_978
212311_at	-666	-666	-666	-666	-666	23231	SEL1L3	sel-1 suppressor of lin-12-like 3 (C. elegans)	-666	-666	N	mlr12k_epsilon5253_978
212314_at	-666	-666	-666	-666	-666	23231	SEL1L3	sel-1 suppressor of lin-12-like 3 (C. elegans)	-666	-666	N	mlr12k_epsilon5253_978
206211_at	-666	-666	-666	-666	-666	6401	SELE	selectin E	-666	-666	N	mlr12k_epsilon5253_978
214433_s_at	-666	-666	-666	-666	-666	8991	SELENBP1	selenium binding protein 1	-666	-666	N	mlr12k_epsilon5253_978
204563_at	-666	-666	-666	-666	-666	6402	SELL	selectin L	-666	-666	N	mlr12k_epsilon5253_978
206049_at	-666	-666	-666	-666	-666	6403	SELP	"selectin P (granule membrane protein 140kDa, antigen CD62)"	-666	-666	N	mlr12k_epsilon5253_978
209879_at	-666	-666	-666	-666	-666	6404	SELPLG	selectin P ligand	-666	-666	N	mlr12k_epsilon5253_978
209880_s_at	-666	-666	-666	-666	-666	6404	SELPLG	selectin P ligand	-666	-666	N	mlr12k_epsilon5253_978
219420_s_at	-666	-666	-666	-666	-666	65260	SELRC1	Sel1 repeat containing 1	-666	-666	N	mlr12k_epsilon5253_978
217811_at	-666	-666	-666	-666	-666	51714	SELT	selenoprotein T	-666	-666	N	mlr12k_epsilon5253_978
206805_at	-666	-666	-666	-666	-666	10371	SEMA3A	"sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3A"	-666	-666	N	mlr12k_epsilon5253_978
203070_at	-666	-666	-666	-666	-666	7869	SEMA3B	"sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3B"	-666	-666	N	mlr12k_epsilon5253_978
203071_at	-666	-666	-666	-666	-666	7869	SEMA3B	"sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3B"	-666	-666	N	mlr12k_epsilon5253_978
203788_s_at	-666	-666	-666	-666	-666	10512	SEMA3C	"sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3C"	-666	-666	N	mlr12k_epsilon5253_978
203789_s_at	-666	-666	-666	-666	-666	10512	SEMA3C	"sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3C"	-666	-666	N	mlr12k_epsilon5253_978
215324_at	-666	-666	-666	-666	-666	223117	SEMA3D	"sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3D"	-666	-666	N	mlr12k_epsilon5253_978
206941_x_at	-666	-666	-666	-666	-666	9723	SEMA3E	"sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3E"	-666	-666	N	mlr12k_epsilon5253_978
206832_s_at	-666	-666	-666	-666	-666	6405	SEMA3F	"sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3F"	-666	-666	N	mlr12k_epsilon5253_978
209730_at	-666	-666	-666	-666	-666	6405	SEMA3F	"sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3F"	-666	-666	N	mlr12k_epsilon5253_978
35666_at	-666	-666	-666	-666	-666	6405	SEMA3F	"sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3F"	-666	-666	N	mlr12k_epsilon5253_978
219689_at	-666	-666	-666	-666	-666	56920	SEMA3G	"sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3G"	-666	-666	N	mlr12k_epsilon5253_978
219259_at	-666	-666	-666	-666	-666	64218	SEMA4A	"sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4A"	-666	-666	N	mlr12k_epsilon5253_978
219039_at	-666	-666	-666	-666	-666	54910	SEMA4C	"sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4C"	-666	-666	N	mlr12k_epsilon5253_978
46665_at	-666	-666	-666	-666	-666	54910	SEMA4C	"sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4C"	-666	-666	N	mlr12k_epsilon5253_978
203528_at	-666	-666	-666	-666	-666	10507	SEMA4D	"sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4D"	-666	-666	N	mlr12k_epsilon5253_978
208124_s_at	-666	-666	-666	-666	-666	10505	SEMA4F	"sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4F"	-666	-666	N	mlr12k_epsilon5253_978
210124_x_at	-666	-666	-666	-666	-666	10505	SEMA4F	"sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4F"	-666	-666	N	mlr12k_epsilon5253_978
203483_at	-666	-666	-666	-666	-666	57715	SEMA4G	"sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4G"	-666	-666	N	mlr12k_epsilon5253_978
219194_at	-666	-666	-666	-666	-666	57715	SEMA4G	"sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4G"	-666	-666	N	mlr12k_epsilon5253_978
205405_at	-666	-666	-666	-666	-666	9037	SEMA5A	"sema domain, seven thrombospondin repeats (type 1 and type 1-like), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 5A"	-666	-666	N	mlr12k_epsilon5253_978
213169_at	-666	-666	-666	-666	-666	9037	SEMA5A	"sema domain, seven thrombospondin repeats (type 1 and type 1-like), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 5A"	-666	-666	N	mlr12k_epsilon5253_978
215028_at	-666	-666	-666	-666	-666	57556	SEMA6A	"sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6A"	-666	-666	N	mlr12k_epsilon5253_978
220454_s_at	-666	-666	-666	-666	-666	57556	SEMA6A	"sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6A"	-666	-666	N	mlr12k_epsilon5253_978
220778_x_at	-666	-666	-666	-666	-666	10501	SEMA6B	"sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6B"	-666	-666	N	mlr12k_epsilon5253_978
208100_x_at	-666	-666	-666	-666	-666	10500	SEMA6C	"sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6C"	-666	-666	N	mlr12k_epsilon5253_978
220574_at	-666	-666	-666	-666	-666	80031	SEMA6D	"sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6D"	-666	-666	N	mlr12k_epsilon5253_978
210083_at	-666	-666	-666	-666	-666	8482	SEMA7A	"semaphorin 7A, GPI membrane anchor (John Milton Hagen blood group)"	-666	-666	N	mlr12k_epsilon5253_978
206442_at	-666	-666	-666	-666	-666	6406	SEMG1	semenogelin I	-666	-666	N	mlr12k_epsilon5253_978
216030_s_at	-666	-666	-666	-666	-666	6407	SEMG2	semenogelin II	-666	-666	N	mlr12k_epsilon5253_978
218122_s_at	-666	-666	-666	-666	-666	59343	SENP2	SUMO1/sentrin/SMT3 specific peptidase 2	-666	-666	N	mlr12k_epsilon5253_978
203871_at	-666	-666	-666	-666	-666	26168	SENP3	SUMO1/sentrin/SMT3 specific peptidase 3	-666	-666	N	mlr12k_epsilon5253_978
215113_s_at	-666	-666	-666	-666	-666	26168	SENP3	SUMO1/sentrin/SMT3 specific peptidase 3	-666	-666	N	mlr12k_epsilon5253_978
215114_at	-666	-666	-666	-666	-666	26168	SENP3	SUMO1/sentrin/SMT3 specific peptidase 3	-666	-666	N	mlr12k_epsilon5253_978
213184_at	-666	-666	-666	-666	-666	205564	SENP5	SUMO1/sentrin specific peptidase 5	-666	-666	N	mlr12k_epsilon5253_978
222110_at	-666	-666	-666	-666	-666	205564	SENP5	SUMO1/sentrin specific peptidase 5	-666	-666	N	mlr12k_epsilon5253_978
57703_at	-666	-666	-666	-666	-666	205564	SENP5	SUMO1/sentrin specific peptidase 5	-666	-666	N	mlr12k_epsilon5253_978
202319_at	-666	-666	-666	-666	-666	26054	SENP6	SUMO1/sentrin specific peptidase 6	-666	-666	N	mlr12k_epsilon5253_978
214790_at	-666	-666	-666	-666	-666	26054	SENP6	SUMO1/sentrin specific peptidase 6	-666	-666	N	mlr12k_epsilon5253_978
220735_s_at	-666	-666	-666	-666	-666	57337	SENP7	SUMO1/sentrin specific peptidase 7	-666	-666	N	mlr12k_epsilon5253_978
200902_at	-666	-666	-666	-666	-666	9403	SEPT15	15 kDa selenoprotein	-666	-666	N	mlr12k_epsilon5253_978
208939_at	-666	-666	-666	-666	-666	22929	SEPHS1	selenophosphate synthetase 1	-666	-666	N	mlr12k_epsilon5253_978
208940_at	-666	-666	-666	-666	-666	22929	SEPHS1	selenophosphate synthetase 1	-666	-666	N	mlr12k_epsilon5253_978
208941_s_at	-666	-666	-666	-666	-666	22929	SEPHS1	selenophosphate synthetase 1	-666	-666	N	mlr12k_epsilon5253_978
200961_at	-666	-666	-666	-666	-666	22928	SEPHS2	selenophosphate synthetase 2	-666	-666	N	mlr12k_epsilon5253_978
201427_s_at	-666	-666	-666	-666	-666	6414	SEPP1	"selenoprotein P, plasma, 1"	-666	-666	N	mlr12k_epsilon5253_978
212698_s_at	-666	-666	-666	-666	-666	151011	SEPT10	septin 10	-666	-666	N	mlr12k_epsilon5253_978
214720_x_at	-666	-666	-666	-666	-666	151011	SEPT10	septin 10	-666	-666	N	mlr12k_epsilon5253_978
201307_at	-666	-666	-666	-666	-666	55752	SEPT11	septin 11	-666	-666	N	mlr12k_epsilon5253_978
201308_s_at	-666	-666	-666	-666	-666	55752	SEPT11	septin 11	-666	-666	N	mlr12k_epsilon5253_978
214293_at	-666	-666	-666	-666	-666	55752	SEPT11	septin 11	-666	-666	N	mlr12k_epsilon5253_978
200015_s_at	-666	-666	-666	-666	-666	4735	SEPT2	septin 2	-666	-666	N	mlr12k_epsilon5253_978
200778_s_at	-666	-666	-666	-666	-666	4735	SEPT2	septin 2	-666	-666	N	mlr12k_epsilon5253_978
210348_at	-666	-666	-666	-666	-666	5414	SEPT4	septin 4	-666	-666	N	mlr12k_epsilon5253_978
210657_s_at	-666	-666	-666	-666	-666	5414	SEPT4	septin 4	-666	-666	N	mlr12k_epsilon5253_978
212413_at	-666	-666	-666	-666	-666	23157	SEPT6	septin 6	-666	-666	N	mlr12k_epsilon5253_978
212415_at	-666	-666	-666	-666	-666	23157	SEPT6	septin 6	-666	-666	N	mlr12k_epsilon5253_978
213666_at	-666	-666	-666	-666	-666	23157	SEPT6	septin 6	-666	-666	N	mlr12k_epsilon5253_978
214298_x_at	-666	-666	-666	-666	-666	23157	SEPT6	septin 6	-666	-666	N	mlr12k_epsilon5253_978
213151_s_at	-666	-666	-666	-666	-666	989	SEPT7	septin 7	-666	-666	N	mlr12k_epsilon5253_978
208999_at	-666	-666	-666	-666	-666	23176	SEPT8	septin 8	-666	-666	N	mlr12k_epsilon5253_978
209000_s_at	-666	-666	-666	-666	-666	23176	SEPT8	septin 8	-666	-666	N	mlr12k_epsilon5253_978
207425_s_at	-666	-666	-666	-666	-666	10801	SEPT9	septin 9	-666	-666	N	mlr12k_epsilon5253_978
208657_s_at	-666	-666	-666	-666	-666	10801	SEPT9	septin 9	-666	-666	N	mlr12k_epsilon5253_978
41220_at	-666	-666	-666	-666	-666	10801	SEPT9	septin 9	-666	-666	N	mlr12k_epsilon5253_978
201194_at	-666	-666	-666	-666	-666	6415	SEPW1	"selenoprotein W, 1"	-666	-666	N	mlr12k_epsilon5253_978
217977_at	-666	-666	-666	-666	-666	51734	SEPX1	"selenoprotein X, 1"	-666	-666	N	mlr12k_epsilon5253_978
209669_s_at	-666	-666	-666	-666	-666	26135	SERBP1	SERPINE1 mRNA binding protein 1	-666	-666	N	mlr12k_epsilon5253_978
210076_x_at	-666	-666	-666	-666	-666	26135	SERBP1	SERPINE1 mRNA binding protein 1	-666	-666	N	mlr12k_epsilon5253_978
210466_s_at	-666	-666	-666	-666	-666	26135	SERBP1	SERPINE1 mRNA binding protein 1	-666	-666	N	mlr12k_epsilon5253_978
217724_at	-666	-666	-666	-666	-666	26135	SERBP1	SERPINE1 mRNA binding protein 1	-666	-666	N	mlr12k_epsilon5253_978
217725_x_at	-666	-666	-666	-666	-666	26135	SERBP1	SERPINE1 mRNA binding protein 1	-666	-666	N	mlr12k_epsilon5253_978
217756_x_at	-666	-666	-666	-666	-666	10169	SERF2	small EDRK-rich factor 2	-666	-666	N	mlr12k_epsilon5253_978
220482_s_at	-666	-666	-666	-666	-666	26297	SERGEF	secretion regulating guanine nucleotide exchange factor	-666	-666	N	mlr12k_epsilon5253_978
217276_x_at	-666	-666	-666	-666	-666	253190	SERHL2	serine hydrolase-like 2	-666	-666	N	mlr12k_epsilon5253_978
217284_x_at	-666	-666	-666	-666	-666	253190	SERHL2	serine hydrolase-like 2	-666	-666	N	mlr12k_epsilon5253_978
208671_at	-666	-666	-666	-666	-666	57515	SERINC1	serine incorporator 1	-666	-666	N	mlr12k_epsilon5253_978
211769_x_at	-666	-666	-666	-666	-666	10955	SERINC3	serine incorporator 3	-666	-666	N	mlr12k_epsilon5253_978
221471_at	-666	-666	-666	-666	-666	10955	SERINC3	serine incorporator 3	-666	-666	N	mlr12k_epsilon5253_978
221472_at	-666	-666	-666	-666	-666	10955	SERINC3	serine incorporator 3	-666	-666	N	mlr12k_epsilon5253_978
221473_x_at	-666	-666	-666	-666	-666	10955	SERINC3	serine incorporator 3	-666	-666	N	mlr12k_epsilon5253_978
212812_at	-666	-666	-666	-666	-666	256987	SERINC5	serine incorporator 5	-666	-666	N	mlr12k_epsilon5253_978
200969_at	-666	-666	-666	-666	-666	27230	SERP1	stress-associated endoplasmic reticulum protein 1	-666	-666	N	mlr12k_epsilon5253_978
200970_s_at	-666	-666	-666	-666	-666	27230	SERP1	stress-associated endoplasmic reticulum protein 1	-666	-666	N	mlr12k_epsilon5253_978
200971_s_at	-666	-666	-666	-666	-666	27230	SERP1	stress-associated endoplasmic reticulum protein 1	-666	-666	N	mlr12k_epsilon5253_978
202833_s_at	-666	-666	-666	-666	-666	5265	SERPINA1	"serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 1"	-666	-666	N	mlr12k_epsilon5253_978
211428_at	-666	-666	-666	-666	-666	5265	SERPINA1	"serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 1"	-666	-666	N	mlr12k_epsilon5253_978
